news_index,title,empresa_mencionada,rank,id_estabelecimento,nome_fantasia,cnpj,score,method
0,Jorge Seif é absolvido e tem pedido de cassação do mandato rejeitado por unanimidade pelo TSE,Havan,1,100903.0,UNIAVAN,4204407000434,0.6088152438664047,tfidf
0,Jorge Seif é absolvido e tem pedido de cassação do mandato rejeitado por unanimidade pelo TSE,Havan,2,100891.0,UNIAVAN,4204407000515,0.6088152438664047,tfidf
0,Jorge Seif é absolvido e tem pedido de cassação do mandato rejeitado por unanimidade pelo TSE,Havan,3,100902.0,UNIAVAN,4204407000353,0.6088152438664047,tfidf
0,Jorge Seif é absolvido e tem pedido de cassação do mandato rejeitado por unanimidade pelo TSE,Havan,4,100900.0,UNIAVAN,4204407000604,0.6088152438664047,tfidf
0,Jorge Seif é absolvido e tem pedido de cassação do mandato rejeitado por unanimidade pelo TSE,Havan,5,100901.0,UNIAVAN,4204407001163,0.6088152438664047,tfidf
1,Trump: o Topete Imperial do caos,Trump Organization,1,43419.0,ORGANIZACOES RGSA LTDA,29966724000176,0.5658099236972655,tfidf
1,Trump: o Topete Imperial do caos,Trump Organization,2,16659.0,ORGANIZA EVENTOS LTDA ME,19632641000197,0.5398242160388859,tfidf
1,Trump: o Topete Imperial do caos,Trump Organization,3,60327.0,ORGANIZACOES HASSE LTDA,38502240000167,0.5281615263600499,tfidf
1,Trump: o Topete Imperial do caos,Trump Organization,4,41454.0,TB ORGANIZACOES DE EVENTOS LTDA,47594466000126,0.5183494629418648,tfidf
1,Trump: o Topete Imperial do caos,Trump Organization,5,24391.0,ORGANIZAÇÕES DIPOL LTDA ME,10323915000191,0.5113534442480505,tfidf
2,mp investiga licitações e suposto superfaturamento em contratos firmados pela scpar,SCPar Porto de São Francisco do Sul,1,118214.0,SAO FRANCISCO DO SUL-SC,90400888341217,0.788142512177028,tfidf
2,mp investiga licitações e suposto superfaturamento em contratos firmados pela scpar,SCPar Porto de São Francisco do Sul,2,89249.0,AC SAO FRANCISCO DO SUL,34028316208529,0.7701689276308725,tfidf
2,mp investiga licitações e suposto superfaturamento em contratos firmados pela scpar,SCPar Porto de São Francisco do Sul,3,190164.0,AG SAO FRANCISCO DO SUL,60746948037202,0.7668949465850794,tfidf
2,mp investiga licitações e suposto superfaturamento em contratos firmados pela scpar,SCPar Porto de São Francisco do Sul,4,74579.0,APS SAO FRANCISCO DO SUL,29979036032697,0.7271778677619216,tfidf
2,mp investiga licitações e suposto superfaturamento em contratos firmados pela scpar,SCPar Porto de São Francisco do Sul,5,143794.0,AGENCIA SAO FRANCISCO DO SUL SC,360305042451,0.7152383595438768,tfidf
2,mp investiga licitações e suposto superfaturamento em contratos firmados pela scpar,Alfa Imunização e Serviços Eireli – ME,1,53159.0,IDEAL SERVICOS DE IMUNIZACAO LTDA,34732403000147,0.6257404342172469,tfidf
2,mp investiga licitações e suposto superfaturamento em contratos firmados pela scpar,Alfa Imunização e Serviços Eireli – ME,2,56904.0,ALFA IMUNIZADORA LTDA,59788541000179,0.616311720965356,tfidf
2,mp investiga licitações e suposto superfaturamento em contratos firmados pela scpar,Alfa Imunização e Serviços Eireli – ME,3,20511.0,ALFA & OMEGA COMERCIO SERVIÇOS EIRELI ME,15361503000160,0.5870070677768919,tfidf
2,mp investiga licitações e suposto superfaturamento em contratos firmados pela scpar,Alfa Imunização e Serviços Eireli – ME,4,30821.0,LB- COMERCIO E SERVIÇOS EIRELI ME,4492725000103,0.5280749015400465,tfidf
2,mp investiga licitações e suposto superfaturamento em contratos firmados pela scpar,Alfa Imunização e Serviços Eireli – ME,5,12144.0,RELEECUN SERVIÇOS EIRELI EPP,6538799000150,0.5055421735059928,tfidf
2,mp investiga licitações e suposto superfaturamento em contratos firmados pela scpar,Cidasc,1,88033.0,CIDE,3935660000403,0.4407989131995316,tfidf
2,mp investiga licitações e suposto superfaturamento em contratos firmados pela scpar,Cidasc,2,88038.0,CIDE,3935660000667,0.4407989131995316,tfidf
2,mp investiga licitações e suposto superfaturamento em contratos firmados pela scpar,Cidasc,3,88036.0,CIDE,3935660000233,0.4407989131995316,tfidf
2,mp investiga licitações e suposto superfaturamento em contratos firmados pela scpar,Cidasc,4,88035.0,CIDE,3935660000586,0.4407989131995316,tfidf
2,mp investiga licitações e suposto superfaturamento em contratos firmados pela scpar,Cidasc,5,88034.0,CIDE,3935660000314,0.4407989131995316,tfidf
3,TCE vai avaliar segurança de 2 reservatórios da Casan após uma estrutura romper e atingir bairro em ,Companhia Catarinense de Águas e Saneamento (Casan),1,139607.0,COMPANHIA CATARINENSE DE AGUAS E SANEAMENTO - CASAN,82508433021629,1.0,tfidf
3,TCE vai avaliar segurança de 2 reservatórios da Casan após uma estrutura romper e atingir bairro em ,Companhia Catarinense de Águas e Saneamento (Casan),2,139640.0,COMPANHIA CATARINENSE DE AGUAS E SANEAMENTO - CASAN,82508433021700,1.0,tfidf
3,TCE vai avaliar segurança de 2 reservatórios da Casan após uma estrutura romper e atingir bairro em ,Companhia Catarinense de Águas e Saneamento (Casan),3,103798.0,COMPANHIA RIOGRANDENSE DE SANEAMENTO - CORSAN,92802784040302,0.6462197235946547,tfidf
3,TCE vai avaliar segurança de 2 reservatórios da Casan após uma estrutura romper e atingir bairro em ,Companhia Catarinense de Águas e Saneamento (Casan),4,104096.0,COMPANHIA RIOGRANDENSE DE SANEAMENTO - CORSAN,92802784040221,0.6462197235946547,tfidf
3,TCE vai avaliar segurança de 2 reservatórios da Casan após uma estrutura romper e atingir bairro em ,Companhia Catarinense de Águas e Saneamento (Casan),5,64411.0,COMPANHIA RIOGRANDENSE DE SANEAMENTO CORSAN,92802784000190,0.6462197235946547,tfidf
3,TCE vai avaliar segurança de 2 reservatórios da Casan após uma estrutura romper e atingir bairro em ,Gomes & Gomes,1,55489.0,CONSTRUTORA GOMES & GOMES LTDA,82135567000130,0.861484568326686,tfidf
3,TCE vai avaliar segurança de 2 reservatórios da Casan após uma estrutura romper e atingir bairro em ,Gomes & Gomes,2,53263.0,C.F.S. GOMES LTDA,41224334000126,0.8431182012912007,tfidf
3,TCE vai avaliar segurança de 2 reservatórios da Casan após uma estrutura romper e atingir bairro em ,Gomes & Gomes,3,7799.0,GOMES & GOMES TRANSPORTES LTDA - ME,6189456000128,0.8289768585334538,tfidf
3,TCE vai avaliar segurança de 2 reservatórios da Casan após uma estrutura romper e atingir bairro em ,Gomes & Gomes,4,139311.0,GOMES E GOMES PRE-MOLDADOS,82135567000210,0.8005605904784074,tfidf
3,TCE vai avaliar segurança de 2 reservatórios da Casan após uma estrutura romper e atingir bairro em ,Gomes & Gomes,5,27410.0,GOMES E GOMES COMÉRCIO DE MADEIRAS LTDA-EPP*,5780603000177,0.7611988371345925,tfidf
4,Defesa de Zé Trovão critica investigação na destinação das emendas Pix do deputado,Qualidade Mineração,1,905.0,QUALIDADE MINERAÇÃO LTDA,820854000114,1.0000000000000002,tfidf
4,Defesa de Zé Trovão critica investigação na destinação das emendas Pix do deputado,Qualidade Mineração,2,37372.0,QUALIDADE MINERAÇÃO LTDA,820854000386,1.0000000000000002,tfidf
4,Defesa de Zé Trovão critica investigação na destinação das emendas Pix do deputado,Qualidade Mineração,3,29621.0,PORTAL QUALIDADE LTDA,10577233000105,0.6224895349813889,tfidf
4,Defesa de Zé Trovão critica investigação na destinação das emendas Pix do deputado,Qualidade Mineração,4,11331.0,MINERACAO LK LTDA,18616472000139,0.5776202361137494,tfidf
4,Defesa de Zé Trovão critica investigação na destinação das emendas Pix do deputado,Qualidade Mineração,5,34949.0,SRT MINERAÇÃO LTDA,39256395000123,0.5756777327578279,tfidf
5,Lojas Americanas assumem fraude em gestão que gerou rombo bilionário à varejista. Relatório exime tr,Lojas Americanas,1,177785.0,LOJAS AMERICANAS,776574041936,1.0000000000000002,tfidf
5,Lojas Americanas assumem fraude em gestão que gerou rombo bilionário à varejista. Relatório exime tr,Lojas Americanas,2,177876.0,LOJAS AMERICANAS,776574127652,1.0000000000000002,tfidf
5,Lojas Americanas assumem fraude em gestão que gerou rombo bilionário à varejista. Relatório exime tr,Lojas Americanas,3,179282.0,LOJAS AMERICANAS,33014556116062,1.0000000000000002,tfidf
5,Lojas Americanas assumem fraude em gestão que gerou rombo bilionário à varejista. Relatório exime tr,Lojas Americanas,4,179281.0,LOJAS AMERICANAS,33014556064402,1.0000000000000002,tfidf
5,Lojas Americanas assumem fraude em gestão que gerou rombo bilionário à varejista. Relatório exime tr,Lojas Americanas,5,179275.0,LOJAS AMERICANAS SA,33014556060172,1.0000000000000002,tfidf
5,Lojas Americanas assumem fraude em gestão que gerou rombo bilionário à varejista. Relatório exime tr,3G Capital,1,145014.0,AGENCIA CAPITAL,360305064773,0.7792534891601137,tfidf
5,Lojas Americanas assumem fraude em gestão que gerou rombo bilionário à varejista. Relatório exime tr,3G Capital,2,37657.0,CAPITAL MéDICA LTDA,36283150000105,0.7632729779948051,tfidf
5,Lojas Americanas assumem fraude em gestão que gerou rombo bilionário à varejista. Relatório exime tr,3G Capital,3,23559.0,MORTON CAPITAL LTDA,17995834000187,0.7075288589912717,tfidf
5,Lojas Americanas assumem fraude em gestão que gerou rombo bilionário à varejista. Relatório exime tr,3G Capital,4,92103.0,AC CAPITAO,34028316917252,0.6744121577853184,tfidf
5,Lojas Americanas assumem fraude em gestão que gerou rombo bilionário à varejista. Relatório exime tr,3G Capital,5,57367.0,M M MATOS CAPITAL LTDA,24473435000111,0.669721501652123,tfidf
6,"Chamado de '06' por Bolsonaro, Jorge Seif é alvo de processo de cassação por usar estrutura da Havan",Havan,1,100903.0,UNIAVAN,4204407000434,0.6088152438664047,tfidf
6,"Chamado de '06' por Bolsonaro, Jorge Seif é alvo de processo de cassação por usar estrutura da Havan",Havan,2,100891.0,UNIAVAN,4204407000515,0.6088152438664047,tfidf
6,"Chamado de '06' por Bolsonaro, Jorge Seif é alvo de processo de cassação por usar estrutura da Havan",Havan,3,100902.0,UNIAVAN,4204407000353,0.6088152438664047,tfidf
6,"Chamado de '06' por Bolsonaro, Jorge Seif é alvo de processo de cassação por usar estrutura da Havan",Havan,4,100900.0,UNIAVAN,4204407000604,0.6088152438664047,tfidf
6,"Chamado de '06' por Bolsonaro, Jorge Seif é alvo de processo de cassação por usar estrutura da Havan",Havan,5,100901.0,UNIAVAN,4204407001163,0.6088152438664047,tfidf
7,Justiça ratifica decisão do Procon e mantém proibida venda de suco em SC,Coca Cola Indústria Ltda,1,32976.0,GWC INDUSTRIA,49329140000105,0.6108036814218416,tfidf
7,Justiça ratifica decisão do Procon e mantém proibida venda de suco em SC,Coca Cola Indústria Ltda,2,72314.0,IBG INDUSTRIA,67423152001735,0.5693429413414859,tfidf
7,Justiça ratifica decisão do Procon e mantém proibida venda de suco em SC,Coca Cola Indústria Ltda,3,11121.0,FOUTE INDUSTRIA AGRICOLA LTDA,36416243000152,0.5521563987832288,tfidf
7,Justiça ratifica decisão do Procon e mantém proibida venda de suco em SC,Coca Cola Indústria Ltda,4,47626.0,G E C INDUSTRIA LTDA,33214963000147,0.5485159953981819,tfidf
7,Justiça ratifica decisão do Procon e mantém proibida venda de suco em SC,Coca Cola Indústria Ltda,5,52495.0,GIÓCA INDÚSTRIA E COMÉRCIO LTDA,86552429000107,0.5478532993326923,tfidf
8,Jorginho Mello briga com Renan Calheiros e Omar Aziz e pede respeito à mãe de Luciano Hang,Prevent Senior,1,125407.0,LABORATORIO PREVENT,7349215000595,0.5281646000883513,tfidf
8,Jorginho Mello briga com Renan Calheiros e Omar Aziz e pede respeito à mãe de Luciano Hang,Prevent Senior,2,15607.0,LABORATORIO PREVENT LTDA,7349215000161,0.5281646000883513,tfidf
8,Jorginho Mello briga com Renan Calheiros e Omar Aziz e pede respeito à mãe de Luciano Hang,Prevent Senior,3,125405.0,LABORATORIO PREVENT,7349215000838,0.5281646000883513,tfidf
8,Jorginho Mello briga com Renan Calheiros e Omar Aziz e pede respeito à mãe de Luciano Hang,Prevent Senior,4,38477.0,LABORATORIO PREVENT LTDA,7349215000404,0.5281646000883513,tfidf
8,Jorginho Mello briga com Renan Calheiros e Omar Aziz e pede respeito à mãe de Luciano Hang,Prevent Senior,5,17274.0,LABORATÓRIO PREVENT LTDA.,7349215000242,0.4933093307072029,tfidf
8,Jorginho Mello briga com Renan Calheiros e Omar Aziz e pede respeito à mãe de Luciano Hang,O Estado de S.Paulo,1,193035.0,O ESTADO DE S PAULO,61533949000907,0.9999999999999999,tfidf
8,Jorginho Mello briga com Renan Calheiros e Omar Aziz e pede respeito à mãe de Luciano Hang,O Estado de S.Paulo,2,193082.0,O ESTADO DE S PAULO,61533949004481,0.9999999999999999,tfidf
8,Jorginho Mello briga com Renan Calheiros e Omar Aziz e pede respeito à mãe de Luciano Hang,O Estado de S.Paulo,3,193081.0,O ESTADO DE S PAULO,61533949003752,0.9999999999999999,tfidf
8,Jorginho Mello briga com Renan Calheiros e Omar Aziz e pede respeito à mãe de Luciano Hang,O Estado de S.Paulo,4,193080.0,O ESTADO DE S PAULO,61533949002438,0.9999999999999999,tfidf
8,Jorginho Mello briga com Renan Calheiros e Omar Aziz e pede respeito à mãe de Luciano Hang,O Estado de S.Paulo,5,193079.0,O ESTADO DE S PAULO,61533949002519,0.9999999999999999,tfidf
9,chefe do mpsc revela quebra de sigilo em caso dos respiradores fantasmas,Veigamed,1,30232.0,AMED S/A,10403238000111,0.47622912001854667,tfidf
9,chefe do mpsc revela quebra de sigilo em caso dos respiradores fantasmas,Veigamed,2,147318.0,CLAMED,84683481041604,0.41586209015250764,tfidf
9,chefe do mpsc revela quebra de sigilo em caso dos respiradores fantasmas,Veigamed,3,37798.0,OZIEL VEIGA,27828646000118,0.4085983466508702,tfidf
9,chefe do mpsc revela quebra de sigilo em caso dos respiradores fantasmas,Veigamed,4,115511.0,CIAMED,5782733000220,0.4011568980449454,tfidf
9,chefe do mpsc revela quebra de sigilo em caso dos respiradores fantasmas,Veigamed,5,38192.0,INTERLIGAMED SOLUÇOES EM SERVIÇOS LTDA,27591099000108,0.39296080886349416,tfidf
10,Coach preso por liderar esquema de emagrecimento com prescrições falsas atuava com profissionais de ,F Coaching,1,52046.0,RAPPORT COMUNICACAO E COACHING EIRELI,23494225000147,0.5789124834495906,tfidf
10,Coach preso por liderar esquema de emagrecimento com prescrições falsas atuava com profissionais de ,F Coaching,2,170047.0,BEIJING CHINA,313807,0.47780093466949924,tfidf
10,Coach preso por liderar esquema de emagrecimento com prescrições falsas atuava com profissionais de ,F Coaching,3,101247.0,LA MACHINE,7193016000107,0.4669018297109424,tfidf
10,Coach preso por liderar esquema de emagrecimento com prescrições falsas atuava com profissionais de ,F Coaching,4,101246.0,LA MACHINE,7193016000379,0.4669018297109424,tfidf
10,Coach preso por liderar esquema de emagrecimento com prescrições falsas atuava com profissionais de ,F Coaching,5,57238.0,AS COACHING E DESENVOLVIMENTO HUMANO,49236876000120,0.4622942160776365,tfidf
11,Confira detalhes do parecer da relatora na votação do impeachment de Moisés,Veigamed,1,30232.0,AMED S/A,10403238000111,0.47622912001854667,tfidf
11,Confira detalhes do parecer da relatora na votação do impeachment de Moisés,Veigamed,2,147318.0,CLAMED,84683481041604,0.41586209015250764,tfidf
11,Confira detalhes do parecer da relatora na votação do impeachment de Moisés,Veigamed,3,37798.0,OZIEL VEIGA,27828646000118,0.4085983466508702,tfidf
11,Confira detalhes do parecer da relatora na votação do impeachment de Moisés,Veigamed,4,115511.0,CIAMED,5782733000220,0.4011568980449454,tfidf
11,Confira detalhes do parecer da relatora na votação do impeachment de Moisés,Veigamed,5,38192.0,INTERLIGAMED SOLUÇOES EM SERVIÇOS LTDA,27591099000108,0.39296080886349416,tfidf
12,"Dono da Serrana confirma pagamento de propina, mas agentes públicos negam",Serrana Engenharia,1,50362.0,SERRA DO MAR ENGENHARIA LTDA,45414290000158,0.7600357469426712,tfidf
12,"Dono da Serrana confirma pagamento de propina, mas agentes públicos negam",Serrana Engenharia,2,47498.0,ROMA E SERRANO ENGENHARIA LTDA,40939499000111,0.7274777327165978,tfidf
12,"Dono da Serrana confirma pagamento de propina, mas agentes públicos negam",Serrana Engenharia,3,55556.0,F2S ENGENHARIA LTDA,42468537000120,0.7273971233087009,tfidf
12,"Dono da Serrana confirma pagamento de propina, mas agentes públicos negam",Serrana Engenharia,4,9915.0,G2S ENGENHARIA LTDA,31614387000108,0.7261134590787809,tfidf
12,"Dono da Serrana confirma pagamento de propina, mas agentes públicos negam",Serrana Engenharia,5,25971.0,D2G ENGENHARIA LTDA,40802085000146,0.7235292489416001,tfidf
13,Ridauto: sigilo quebrado pela CPMI e suposto lobby para empresa na pandemia,Biogeoenergy,1,45161.0,B3ENERGY LTDA,48260184000155,0.7498920948314409,tfidf
13,Ridauto: sigilo quebrado pela CPMI e suposto lobby para empresa na pandemia,Biogeoenergy,2,149317.0,C3 ENERGY,40214076000215,0.6883403385768048,tfidf
13,Ridauto: sigilo quebrado pela CPMI e suposto lobby para empresa na pandemia,Biogeoenergy,3,128166.0,FENERGY,85121986000291,0.6534914715154478,tfidf
13,Ridauto: sigilo quebrado pela CPMI e suposto lobby para empresa na pandemia,Biogeoenergy,4,47673.0,VGBL ENERGY LTDA,49648599000163,0.6444648498236215,tfidf
13,Ridauto: sigilo quebrado pela CPMI e suposto lobby para empresa na pandemia,Biogeoenergy,5,59794.0,IZZY ENERGY LTDA,46450186000181,0.6187785806431371,tfidf
13,Ridauto: sigilo quebrado pela CPMI e suposto lobby para empresa na pandemia,Hempcare,1,116374.0,BE CARE,12918336000117,0.44929989678906607,tfidf
13,Ridauto: sigilo quebrado pela CPMI e suposto lobby para empresa na pandemia,Hempcare,2,59552.0,GRANDCARE ESPECIALISTA EM HOME CARE LTDA,43946737000104,0.3612231480936044,tfidf
13,Ridauto: sigilo quebrado pela CPMI e suposto lobby para empresa na pandemia,Hempcare,3,89835.0,AC ITACARE,34028316390734,0.3469031183319324,tfidf
13,Ridauto: sigilo quebrado pela CPMI e suposto lobby para empresa na pandemia,Hempcare,4,170299.0,ITACARE (BA),500089,0.3435428782455936,tfidf
13,Ridauto: sigilo quebrado pela CPMI e suposto lobby para empresa na pandemia,Hempcare,5,90365.0,AC JACARE,34028316070233,0.34107976534029644,tfidf
13,Ridauto: sigilo quebrado pela CPMI e suposto lobby para empresa na pandemia,Consórcio Nordeste,1,15731.0,CONSÓRCIO INTERMUNICIPAL DE SAÚDE DO NORDESTE DE S,3222337000131,0.6639861170899047,tfidf
13,Ridauto: sigilo quebrado pela CPMI e suposto lobby para empresa na pandemia,Consórcio Nordeste,2,47766.0,CONSORCIO LTG,62869586000182,0.661927427913293,tfidf
13,Ridauto: sigilo quebrado pela CPMI e suposto lobby para empresa na pandemia,Consórcio Nordeste,3,142046.0,ESP NORDESTE,360305597321,0.6344609363065266,tfidf
13,Ridauto: sigilo quebrado pela CPMI e suposto lobby para empresa na pandemia,Consórcio Nordeste,4,48275.0,CONSORCIO PNV,57184818000129,0.6135518972618506,tfidf
13,Ridauto: sigilo quebrado pela CPMI e suposto lobby para empresa na pandemia,Consórcio Nordeste,5,52567.0,CONSORCIO PAN,54374849000154,0.6116939743053714,tfidf
14,o que está por trás da investigação que apura lavagem de dinheiro na zona azul em sc,Dom Parking,1,148129.0,SC PARKING,9428708000384,0.7597711952774109,tfidf
14,o que está por trás da investigação que apura lavagem de dinheiro na zona azul em sc,Dom Parking,2,84448.0,REK PARKING,2017619002420,0.7186267817388527,tfidf
14,o que está por trás da investigação que apura lavagem de dinheiro na zona azul em sc,Dom Parking,3,84424.0,REK PARKING,2017619002501,0.7186267817388527,tfidf
14,o que está por trás da investigação que apura lavagem de dinheiro na zona azul em sc,Dom Parking,4,148130.0,CAIS PARKING,9428708000627,0.6710925377711646,tfidf
14,o que está por trás da investigação que apura lavagem de dinheiro na zona azul em sc,Dom Parking,5,101812.0,RIZO PARKING,24940805001406,0.6378794624253407,tfidf
14,o que está por trás da investigação que apura lavagem de dinheiro na zona azul em sc,Cartão Joinville,1,171259.0,JOINVILLE,495492,0.8327825576612026,tfidf
14,o que está por trás da investigação que apura lavagem de dinheiro na zona azul em sc,Cartão Joinville,2,94495.0,AC JOINVILLE,34028316131631,0.8023882605344744,tfidf
14,o que está por trás da investigação que apura lavagem de dinheiro na zona azul em sc,Cartão Joinville,3,93213.0,CTE JOINVILLE,34028316942605,0.7895691776042558,tfidf
14,o que está por trás da investigação que apura lavagem de dinheiro na zona azul em sc,Cartão Joinville,4,186957.0,"NOVA JOINVILLE - URB. JOINVILLE, SC",60746948866411,0.7753064975837223,tfidf
14,o que está por trás da investigação que apura lavagem de dinheiro na zona azul em sc,Cartão Joinville,5,73422.0,NRP JOINVILLE,29979036058491,0.7648892283760909,tfidf
15,Justiça nega liminar que questiona composição da CPI do Transporte Coletivo em Blumenau,Blumob,1,26930.0,EDGAR BLUM - ME,2634489000189,0.5754572529434336,tfidf
15,Justiça nega liminar que questiona composição da CPI do Transporte Coletivo em Blumenau,Blumob,2,169506.0,BLUMENAU,491586,0.4973585226278948,tfidf
15,Justiça nega liminar que questiona composição da CPI do Transporte Coletivo em Blumenau,Blumob,3,62099.0,BLUMENBROT LTDA,29014483000165,0.4934040946940081,tfidf
15,Justiça nega liminar que questiona composição da CPI do Transporte Coletivo em Blumenau,Blumob,4,95445.0,AC BLUMENAU,34028316195443,0.4785393197464749,tfidf
15,Justiça nega liminar que questiona composição da CPI do Transporte Coletivo em Blumenau,Blumob,5,73328.0,APS BLUMENAU,29979036058300,0.4500350123570544,tfidf
16,"Como apartamentos do 'Minha Casa, Minha Vida' foram parar no Airbnb",[],0,,NÃO ENCONTRADO,,0.0,hybrid
17,Emendas Pix de Zanatta e Zé Trovão pagam contratos suspeitos de fraude,Qualidade Mineração,1,905.0,QUALIDADE MINERAÇÃO LTDA,820854000114,1.0000000000000002,tfidf
17,Emendas Pix de Zanatta e Zé Trovão pagam contratos suspeitos de fraude,Qualidade Mineração,2,37372.0,QUALIDADE MINERAÇÃO LTDA,820854000386,1.0000000000000002,tfidf
17,Emendas Pix de Zanatta e Zé Trovão pagam contratos suspeitos de fraude,Qualidade Mineração,3,29621.0,PORTAL QUALIDADE LTDA,10577233000105,0.6224895349813889,tfidf
17,Emendas Pix de Zanatta e Zé Trovão pagam contratos suspeitos de fraude,Qualidade Mineração,4,11331.0,MINERACAO LK LTDA,18616472000139,0.5776202361137494,tfidf
17,Emendas Pix de Zanatta e Zé Trovão pagam contratos suspeitos de fraude,Qualidade Mineração,5,34949.0,SRT MINERAÇÃO LTDA,39256395000123,0.5756777327578279,tfidf
18,Por que o piloto Mauro Mattosinho resolveu contar o que sabia,Táxi Aéreo Piracicaba (TAP),1,173121.0,RIO PIRACICABA - PIRACICABA (SP),661848,0.6654765637070817,tfidf
18,Por que o piloto Mauro Mattosinho resolveu contar o que sabia,Táxi Aéreo Piracicaba (TAP),2,169215.0,PIRACICABA ( SP),5665,0.6574988051332844,tfidf
18,Por que o piloto Mauro Mattosinho resolveu contar o que sabia,Táxi Aéreo Piracicaba (TAP),3,93466.0,AC PIRACICABA,34028316308400,0.6558578700418916,tfidf
18,Por que o piloto Mauro Mattosinho resolveu contar o que sabia,Táxi Aéreo Piracicaba (TAP),4,164580.0,PA PIRACICABA,63554067031824,0.6552455453801518,tfidf
18,Por que o piloto Mauro Mattosinho resolveu contar o que sabia,Táxi Aéreo Piracicaba (TAP),5,118215.0,PIRACICABA-SP I,90400888060803,0.6454667281699842,tfidf
18,Por que o piloto Mauro Mattosinho resolveu contar o que sabia,BK Bank,1,41433.0,2W ECOBANK S.A.,8773135000100,0.6296823295601965,tfidf
18,Por que o piloto Mauro Mattosinho resolveu contar o que sabia,BK Bank,2,47216.0,BTZ BANK LTDA SALES,77557213000143,0.6073427612946666,tfidf
18,Por que o piloto Mauro Mattosinho resolveu contar o que sabia,BK Bank,3,94477.0,AC EWBANK DA CAMARA,34028316112505,0.5768846580555335,tfidf
18,Por que o piloto Mauro Mattosinho resolveu contar o que sabia,BK Bank,4,166716.0,BANCO DO BRASIL FEDERAL SAVINGS BANK,616460,0.5404515664062293,tfidf
18,Por que o piloto Mauro Mattosinho resolveu contar o que sabia,BK Bank,5,186645.0,BRADESCO AGENCIA PRIVATE BANK,60746948837667,0.5277877360273514,tfidf
18,Por que o piloto Mauro Mattosinho resolveu contar o que sabia,ICL Notícias,1,100607.0,NOTICIAS DO DIA,481841000753,0.762635686449355,tfidf
18,Por que o piloto Mauro Mattosinho resolveu contar o que sabia,ICL Notícias,2,100602.0,NOTICIAS DO DIA,481841000400,0.762635686449355,tfidf
18,Por que o piloto Mauro Mattosinho resolveu contar o que sabia,ICL Notícias,3,100605.0,NOTICIAS DO DIA,481841000672,0.762635686449355,tfidf
18,Por que o piloto Mauro Mattosinho resolveu contar o que sabia,ICL Notícias,4,100604.0,NOTICIAS DO DIA,481841000249,0.762635686449355,tfidf
18,Por que o piloto Mauro Mattosinho resolveu contar o que sabia,ICL Notícias,5,100606.0,NOTICIAS DO DIA,481841000591,0.762635686449355,tfidf
19,Renan convoca presidente do Banco Central para explicar falhas em regras de fintechs,Banco Central,1,96792.0,AC BANCO CENTRAL,34028316689870,0.9542918613005644,tfidf
19,Renan convoca presidente do Banco Central para explicar falhas em regras de fintechs,Banco Central,2,93007.0,ECT DR BA AG BANCO CENTRAL,34028316063105,0.7815271780126974,tfidf
19,Renan convoca presidente do Banco Central para explicar falhas em regras de fintechs,Banco Central,3,97627.0,AC CENTRAL,34028316291329,0.6788299447676068,tfidf
19,Renan convoca presidente do Banco Central para explicar falhas em regras de fintechs,Banco Central,4,88714.0,AC CENTRAL,34028316380003,0.6788299447676068,tfidf
19,Renan convoca presidente do Banco Central para explicar falhas em regras de fintechs,Banco Central,5,118573.0,CENTRAL SP I,90400888244289,0.6287678271855359,tfidf
19,Renan convoca presidente do Banco Central para explicar falhas em regras de fintechs,Santander,1,13208.0,Banco Santander,90400888000142,0.8075651745647116,tfidf
19,Renan convoca presidente do Banco Central para explicar falhas em regras de fintechs,Santander,2,117470.0,BANCO SANTANDER,90400888120202,0.8075651745647116,tfidf
19,Renan convoca presidente do Banco Central para explicar falhas em regras de fintechs,Santander,3,117477.0,BANCO SANTANDER,90400888099920,0.8075651745647116,tfidf
19,Renan convoca presidente do Banco Central para explicar falhas em regras de fintechs,Santander,4,118644.0,BANCO SANTANDER,90400888001386,0.8075651745647116,tfidf
19,Renan convoca presidente do Banco Central para explicar falhas em regras de fintechs,Santander,5,118579.0,TORRE SANTANDER,90400888249086,0.7816894732643651,tfidf
20,Lindbergh aciona STF e pede afastamento de Cláudio Castro,Refit,1,61496.0,Reficril,1919309000908,0.4491574219615962,tfidf
20,Lindbergh aciona STF e pede afastamento de Cláudio Castro,Refit,2,124783.0,REFINATTO,97523062000209,0.4215154587305354,tfidf
20,Lindbergh aciona STF e pede afastamento de Cláudio Castro,Refit,3,76173.0,FISIOFIT,19410510000246,0.3682711387399367,tfidf
20,Lindbergh aciona STF e pede afastamento de Cláudio Castro,Refit,4,3587.0,REFISA INDUSTRIA E COMERCIO LTDA,4786838000103,0.35864550492753317,tfidf
20,Lindbergh aciona STF e pede afastamento de Cláudio Castro,Refit,5,38569.0,REFAC LTDA - ME,13772494000174,0.3580228273840749,tfidf
20,Lindbergh aciona STF e pede afastamento de Cláudio Castro,Banco Master,1,86201.0,MASTER,77998912000633,0.7526692320334836,tfidf
20,Lindbergh aciona STF e pede afastamento de Cláudio Castro,Banco Master,2,75649.0,MASTER COCO,3376911000378,0.6009559464975334,tfidf
20,Lindbergh aciona STF e pede afastamento de Cláudio Castro,Banco Master,3,43012.0,MASTER COCO LTDA,3376911000106,0.6009559464975334,tfidf
